k,method,activity,support,metric,users,mean,users_total,users_valid,observations_total,observations_valid,movies_total,movies_valid,comparable_pairs_total,comparable_pairs_valid,reference_pairs_total,reference_pairs_valid,status
1,CROWD_RESPONSE__GBT,300_PLUS,50_PLUS,als_mae,65,0.9187210462575688,65,65,216,216,159,159,442,442,599,599,DESCRIPTIVE
1,CROWD_RESPONSE__GBT,300_PLUS,50_PLUS,als_order,40,0.7604707792207793,65,40,216,191,159,150,442,442,599,599,DESCRIPTIVE
1,CROWD_RESPONSE__FM,0,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,CROWD_RESPONSE__FM,0,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,CROWD_RESPONSE__FM,0,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,CROWD_RESPONSE__FM,0,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,CROWD_RESPONSE__FM,0,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,CROWD_RESPONSE__FM,0,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,CROWD_RESPONSE__FM,0,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,CROWD_RESPONSE__FM,0,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,CROWD_RESPONSE__FM,0,50_PLUS,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,CROWD_RESPONSE__FM,0,50_PLUS,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,CROWD_RESPONSE__FM,0,50_PLUS,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,CROWD_RESPONSE__FM,0,50_PLUS,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,CROWD_RESPONSE__FM,1_9,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,CROWD_RESPONSE__FM,1_9,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,CROWD_RESPONSE__FM,1_9,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,CROWD_RESPONSE__FM,1_9,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,CROWD_RESPONSE__FM,1_9,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,CROWD_RESPONSE__FM,1_9,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,CROWD_RESPONSE__FM,1_9,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,CROWD_RESPONSE__FM,1_9,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,CROWD_RESPONSE__FM,1_9,50_PLUS,mse,1,0.8119108158364521,1,1,21,21,21,21,140,140,210,210,DESCRIPTIVE_SMALL_N
1,CROWD_RESPONSE__FM,1_9,50_PLUS,pa,1,0.65,1,1,21,21,21,21,140,140,210,210,DESCRIPTIVE_SMALL_N
1,CROWD_RESPONSE__FM,1_9,50_PLUS,als_mae,1,0.4702433898628358,1,1,21,21,21,21,140,140,210,210,DESCRIPTIVE_SMALL_N
1,CROWD_RESPONSE__FM,1_9,50_PLUS,als_order,1,0.8285714285714286,1,1,21,21,21,21,140,140,210,210,DESCRIPTIVE_SMALL_N
1,CROWD_RESPONSE__FM,10_29,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,CROWD_RESPONSE__FM,10_29,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,CROWD_RESPONSE__FM,10_29,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,CROWD_RESPONSE__FM,10_29,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,CROWD_RESPONSE__FM,10_29,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,CROWD_RESPONSE__FM,10_29,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,CROWD_RESPONSE__FM,10_29,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,CROWD_RESPONSE__FM,10_29,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,CROWD_RESPONSE__FM,10_29,50_PLUS,mse,2,0.36573206928454227,2,2,4,4,3,3,3,3,3,3,DESCRIPTIVE_SMALL_N
1,CROWD_RESPONSE__FM,10_29,50_PLUS,pa,1,0.6666666666666666,2,1,4,3,3,3,3,3,3,3,DESCRIPTIVE_SMALL_N
1,CROWD_RESPONSE__FM,10_29,50_PLUS,als_mae,2,0.7013941747530139,2,2,4,4,3,3,3,3,3,3,DESCRIPTIVE_SMALL_N
1,CROWD_RESPONSE__FM,10_29,50_PLUS,als_order,1,0.3333333333333333,2,1,4,3,3,3,3,3,3,3,DESCRIPTIVE_SMALL_N
1,CROWD_RESPONSE__FM,30_99,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,CROWD_RESPONSE__FM,30_99,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,CROWD_RESPONSE__FM,30_99,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,CROWD_RESPONSE__FM,30_99,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,CROWD_RESPONSE__FM,30_99,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,CROWD_RESPONSE__FM,30_99,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,CROWD_RESPONSE__FM,30_99,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,CROWD_RESPONSE__FM,30_99,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,CROWD_RESPONSE__FM,30_99,50_PLUS,mse,18,0.8968253398644587,18,18,55,55,45,45,122,122,150,150,DESCRIPTIVE_SMALL_N
1,CROWD_RESPONSE__FM,30_99,50_PLUS,pa,10,0.7224109824109824,18,10,55,47,45,42,122,122,150,150,DESCRIPTIVE_SMALL_N
1,CROWD_RESPONSE__FM,30_99,50_PLUS,als_mae,18,0.7716173616488462,18,18,55,55,45,45,122,122,150,150,DESCRIPTIVE_SMALL_N
1,CROWD_RESPONSE__FM,30_99,50_PLUS,als_order,10,0.681007326007326,18,10,55,47,45,42,122,122,150,150,DESCRIPTIVE_SMALL_N
1,CROWD_RESPONSE__FM,100_299,1_9,mse,5,1.0687322144828046,5,5,6,6,6,6,0,0,1,1,DESCRIPTIVE_SMALL_N
1,CROWD_RESPONSE__FM,100_299,1_9,pa,0,,5,0,6,0,6,0,0,0,1,0,NO_DATA
1,CROWD_RESPONSE__FM,100_299,1_9,als_mae,5,0.5748739736010456,5,5,6,6,6,6,0,0,1,1,DESCRIPTIVE_SMALL_N
1,CROWD_RESPONSE__FM,100_299,1_9,als_order,1,1.0,5,1,6,2,6,2,0,0,1,1,DESCRIPTIVE_SMALL_N
1,CROWD_RESPONSE__FM,100_299,10_49,mse,6,0.48570145825286,6,6,6,6,6,6,0,0,0,0,DESCRIPTIVE_SMALL_N
1,CROWD_RESPONSE__FM,100_299,10_49,pa,0,,6,0,6,0,6,0,0,0,0,0,NO_DATA
1,CROWD_RESPONSE__FM,100_299,10_49,als_mae,6,0.8485709771141036,6,6,6,6,6,6,0,0,0,0,DESCRIPTIVE_SMALL_N
1,CROWD_RESPONSE__FM,100_299,10_49,als_order,0,,6,0,6,0,6,0,0,0,0,0,NO_DATA
1,CROWD_RESPONSE__FM,100_299,50_PLUS,mse,24,0.5607416504190158,24,24,73,73,64,64,266,266,342,342,DESCRIPTIVE_SMALL_N
1,CROWD_RESPONSE__FM,100_299,50_PLUS,pa,10,0.579179104477612,24,10,73,57,64,51,266,266,342,340,DESCRIPTIVE_SMALL_N
1,CROWD_RESPONSE__FM,100_299,50_PLUS,als_mae,24,0.6650810710994517,24,24,73,73,64,64,266,266,342,342,DESCRIPTIVE_SMALL_N
1,CROWD_RESPONSE__FM,100_299,50_PLUS,als_order,12,0.7712418300653593,24,12,73,61,64,55,266,266,342,342,DESCRIPTIVE_SMALL_N
1,CROWD_RESPONSE__FM,300_PLUS,1_9,mse,25,0.698330269677749,25,25,55,55,49,49,125,125,153,153,DESCRIPTIVE_SMALL_N
1,CROWD_RESPONSE__FM,300_PLUS,1_9,pa,8,0.5505208333333333,25,8,55,38,49,37,125,125,153,153,DESCRIPTIVE_SMALL_N
1,CROWD_RESPONSE__FM,300_PLUS,1_9,als_mae,25,1.130509629543983,25,25,55,55,49,49,125,125,153,153,DESCRIPTIVE_SMALL_N
1,CROWD_RESPONSE__FM,300_PLUS,1_9,als_order,8,0.6194546194546194,25,8,55,38,49,37,125,125,153,153,DESCRIPTIVE_SMALL_N
1,CROWD_RESPONSE__FM,300_PLUS,10_49,mse,29,1.029778612921085,29,29,46,46,37,37,23,23,30,30,DESCRIPTIVE_SMALL_N
1,CROWD_RESPONSE__FM,300_PLUS,10_49,pa,7,0.48928571428571427,29,7,46,22,37,20,23,23,30,28,DESCRIPTIVE_SMALL_N
1,CROWD_RESPONSE__FM,300_PLUS,10_49,als_mae,29,0.968489419510039,29,29,46,46,37,37,23,23,30,30,DESCRIPTIVE_SMALL_N
1,CROWD_RESPONSE__FM,300_PLUS,10_49,als_order,9,0.6444444444444444,29,9,46,26,37,24,23,23,30,30,DESCRIPTIVE_SMALL_N
1,CROWD_RESPONSE__FM,300_PLUS,50_PLUS,mse,65,0.7661750366147587,65,65,216,216,159,159,442,442,599,599,DESCRIPTIVE
1,CROWD_RESPONSE__FM,300_PLUS,50_PLUS,pa,33,0.6244477856434577,65,33,216,174,159,140,442,442,599,585,DESCRIPTIVE
1,CROWD_RESPONSE__FM,300_PLUS,50_PLUS,als_mae,65,0.9133881207458358,65,65,216,216,159,159,442,442,599,599,DESCRIPTIVE
1,CROWD_RESPONSE__FM,300_PLUS,50_PLUS,als_order,40,0.67071158008658,65,40,216,191,159,150,442,442,599,599,DESCRIPTIVE
5,ALS,0,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,ALS,0,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,ALS,0,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,ALS,0,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,ALS,0,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,ALS,0,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,ALS,0,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,ALS,0,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,ALS,0,50_PLUS,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,ALS,0,50_PLUS,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,ALS,0,50_PLUS,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,ALS,0,50_PLUS,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,ALS,1_9,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,ALS,1_9,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,ALS,1_9,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,ALS,1_9,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,ALS,1_9,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,ALS,1_9,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,ALS,1_9,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,ALS,1_9,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,ALS,1_9,50_PLUS,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,ALS,1_9,50_PLUS,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,ALS,1_9,50_PLUS,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,ALS,1_9,50_PLUS,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,ALS,10_29,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,ALS,10_29,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,ALS,10_29,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,ALS,10_29,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,ALS,10_29,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,ALS,10_29,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,ALS,10_29,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,ALS,10_29,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,ALS,10_29,50_PLUS,mse,2,2.1110665478160517,2,2,4,4,3,3,3,3,3,3,DESCRIPTIVE_SMALL_N
5,ALS,10_29,50_PLUS,pa,1,0.0,2,1,4,3,3,3,3,3,3,3,DESCRIPTIVE_SMALL_N
5,ALS,10_29,50_PLUS,als_mae,2,0.0,2,2,4,4,3,3,3,3,3,3,DESCRIPTIVE_SMALL_N
5,ALS,10_29,50_PLUS,als_order,1,1.0,2,1,4,3,3,3,3,3,3,3,DESCRIPTIVE_SMALL_N
5,ALS,30_99,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,ALS,30_99,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,ALS,30_99,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,ALS,30_99,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,ALS,30_99,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,ALS,30_99,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,ALS,30_99,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,ALS,30_99,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,ALS,30_99,50_PLUS,mse,18,1.16190240014714,18,18,55,55,45,45,122,122,150,150,DESCRIPTIVE_SMALL_N
5,ALS,30_99,50_PLUS,pa,10,0.6272458172458173,18,10,55,47,45,42,122,122,150,150,DESCRIPTIVE_SMALL_N
5,ALS,30_99,50_PLUS,als_mae,18,0.0,18,18,55,55,45,45,122,122,150,150,DESCRIPTIVE_SMALL_N
5,ALS,30_99,50_PLUS,als_order,10,1.0,18,10,55,47,45,42,122,122,150,150,DESCRIPTIVE_SMALL_N
5,ALS,100_299,1_9,mse,5,1.311901464310278,5,5,6,6,6,6,0,0,1,1,DESCRIPTIVE_SMALL_N
5,ALS,100_299,1_9,pa,0,,5,0,6,0,6,0,0,0,1,0,NO_DATA
5,ALS,100_299,1_9,als_mae,5,0.0,5,5,6,6,6,6,0,0,1,1,DESCRIPTIVE_SMALL_N
5,ALS,100_299,1_9,als_order,1,1.0,5,1,6,2,6,2,0,0,1,1,DESCRIPTIVE_SMALL_N
5,ALS,100_299,10_49,mse,6,1.0188861206753739,6,6,6,6,6,6,0,0,0,0,DESCRIPTIVE_SMALL_N
5,ALS,100_299,10_49,pa,0,,6,0,6,0,6,0,0,0,0,0,NO_DATA
5,ALS,100_299,10_49,als_mae,6,0.0,6,6,6,6,6,6,0,0,0,0,DESCRIPTIVE_SMALL_N
5,ALS,100_299,10_49,als_order,0,,6,0,6,0,6,0,0,0,0,0,NO_DATA
5,ALS,100_299,50_PLUS,mse,24,0.8025659282008318,24,24,73,73,64,64,266,266,342,342,DESCRIPTIVE_SMALL_N
5,ALS,100_299,50_PLUS,pa,10,0.38875621890547263,24,10,73,57,64,51,266,266,342,340,DESCRIPTIVE_SMALL_N
5,ALS,100_299,50_PLUS,als_mae,24,0.0,24,24,73,73,64,64,266,266,342,342,DESCRIPTIVE_SMALL_N
5,ALS,100_299,50_PLUS,als_order,12,1.0,24,12,73,61,64,55,266,266,342,342,DESCRIPTIVE_SMALL_N
5,ALS,300_PLUS,1_9,mse,25,0.9642083101089435,25,25,55,55,49,49,125,125,153,153,DESCRIPTIVE_SMALL_N
5,ALS,300_PLUS,1_9,pa,8,0.7488467261904762,25,8,55,38,49,37,125,125,153,153,DESCRIPTIVE_SMALL_N
5,ALS,300_PLUS,1_9,als_mae,25,0.0,25,25,55,55,49,49,125,125,153,153,DESCRIPTIVE_SMALL_N
5,ALS,300_PLUS,1_9,als_order,8,1.0,25,8,55,38,49,37,125,125,153,153,DESCRIPTIVE_SMALL_N
5,ALS,300_PLUS,10_49,mse,29,1.0087684122250051,29,29,46,46,37,37,23,23,30,30,DESCRIPTIVE_SMALL_N
5,ALS,300_PLUS,10_49,pa,7,0.5678571428571428,29,7,46,22,37,20,23,23,30,28,DESCRIPTIVE_SMALL_N
5,ALS,300_PLUS,10_49,als_mae,29,0.0,29,29,46,46,37,37,23,23,30,30,DESCRIPTIVE_SMALL_N
5,ALS,300_PLUS,10_49,als_order,9,1.0,29,9,46,26,37,24,23,23,30,30,DESCRIPTIVE_SMALL_N
5,ALS,300_PLUS,50_PLUS,mse,65,0.7839849938518634,65,65,216,216,159,159,442,442,599,599,DESCRIPTIVE
5,ALS,300_PLUS,50_PLUS,pa,33,0.7526297469264643,65,33,216,174,159,140,442,442,599,585,DESCRIPTIVE
5,ALS,300_PLUS,50_PLUS,als_mae,65,0.0,65,65,216,216,159,159,442,442,599,599,DESCRIPTIVE
5,ALS,300_PLUS,50_PLUS,als_order,40,1.0,65,40,216,191,159,150,442,442,599,599,DESCRIPTIVE
5,BASE__RIDGE,0,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,BASE__RIDGE,0,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,BASE__RIDGE,0,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,BASE__RIDGE,0,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,BASE__RIDGE,0,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,BASE__RIDGE,0,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,BASE__RIDGE,0,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,BASE__RIDGE,0,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,BASE__RIDGE,0,50_PLUS,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,BASE__RIDGE,0,50_PLUS,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,BASE__RIDGE,0,50_PLUS,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,BASE__RIDGE,0,50_PLUS,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,BASE__RIDGE,1_9,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,BASE__RIDGE,1_9,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,BASE__RIDGE,1_9,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,BASE__RIDGE,1_9,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,BASE__RIDGE,1_9,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,BASE__RIDGE,1_9,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,BASE__RIDGE,1_9,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,BASE__RIDGE,1_9,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,BASE__RIDGE,1_9,50_PLUS,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,BASE__RIDGE,1_9,50_PLUS,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,BASE__RIDGE,1_9,50_PLUS,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,BASE__RIDGE,1_9,50_PLUS,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,BASE__RIDGE,10_29,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,BASE__RIDGE,10_29,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,BASE__RIDGE,10_29,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,BASE__RIDGE,10_29,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,BASE__RIDGE,10_29,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,BASE__RIDGE,10_29,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,BASE__RIDGE,10_29,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,BASE__RIDGE,10_29,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,BASE__RIDGE,10_29,50_PLUS,mse,2,0.5443654257047812,2,2,4,4,3,3,3,3,3,3,DESCRIPTIVE_SMALL_N
5,BASE__RIDGE,10_29,50_PLUS,pa,1,1.0,2,1,4,3,3,3,3,3,3,3,DESCRIPTIVE_SMALL_N
5,BASE__RIDGE,10_29,50_PLUS,als_mae,2,0.7176633511211435,2,2,4,4,3,3,3,3,3,3,DESCRIPTIVE_SMALL_N
5,BASE__RIDGE,10_29,50_PLUS,als_order,1,0.0,2,1,4,3,3,3,3,3,3,3,DESCRIPTIVE_SMALL_N
5,BASE__RIDGE,30_99,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,BASE__RIDGE,30_99,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,BASE__RIDGE,30_99,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,BASE__RIDGE,30_99,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,BASE__RIDGE,30_99,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,BASE__RIDGE,30_99,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,BASE__RIDGE,30_99,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,BASE__RIDGE,30_99,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,BASE__RIDGE,30_99,50_PLUS,mse,18,0.9726798156169628,18,18,55,55,45,45,122,122,150,150,DESCRIPTIVE_SMALL_N
5,BASE__RIDGE,30_99,50_PLUS,pa,10,0.75003003003003,18,10,55,47,45,42,122,122,150,150,DESCRIPTIVE_SMALL_N
5,BASE__RIDGE,30_99,50_PLUS,als_mae,18,0.4465681491365061,18,18,55,55,45,45,122,122,150,150,DESCRIPTIVE_SMALL_N
5,BASE__RIDGE,30_99,50_PLUS,als_order,10,0.6318131868131869,18,10,55,47,45,42,122,122,150,150,DESCRIPTIVE_SMALL_N
5,BASE__RIDGE,100_299,1_9,mse,5,0.9361561238007973,5,5,6,6,6,6,0,0,1,1,DESCRIPTIVE_SMALL_N
5,BASE__RIDGE,100_299,1_9,pa,0,,5,0,6,0,6,0,0,0,1,0,NO_DATA
5,BASE__RIDGE,100_299,1_9,als_mae,5,0.44271983228997785,5,5,6,6,6,6,0,0,1,1,DESCRIPTIVE_SMALL_N
5,BASE__RIDGE,100_299,1_9,als_order,1,0.0,5,1,6,2,6,2,0,0,1,1,DESCRIPTIVE_SMALL_N
5,BASE__RIDGE,100_299,10_49,mse,6,0.6332844235974687,6,6,6,6,6,6,0,0,0,0,DESCRIPTIVE_SMALL_N
5,BASE__RIDGE,100_299,10_49,pa,0,,6,0,6,0,6,0,0,0,0,0,NO_DATA
5,BASE__RIDGE,100_299,10_49,als_mae,6,0.42668403958888196,6,6,6,6,6,6,0,0,0,0,DESCRIPTIVE_SMALL_N
5,BASE__RIDGE,100_299,10_49,als_order,0,,6,0,6,0,6,0,0,0,0,0,NO_DATA
5,BASE__RIDGE,100_299,50_PLUS,mse,24,0.7101267216875747,24,24,73,73,64,64,266,266,342,342,DESCRIPTIVE_SMALL_N
5,BASE__RIDGE,100_299,50_PLUS,pa,10,0.46763681592039796,24,10,73,57,64,51,266,266,342,340,DESCRIPTIVE_SMALL_N
5,BASE__RIDGE,100_299,50_PLUS,als_mae,24,0.43147574612317424,24,24,73,73,64,64,266,266,342,342,DESCRIPTIVE_SMALL_N
5,BASE__RIDGE,100_299,50_PLUS,als_order,12,0.6852425180598556,24,12,73,61,64,55,266,266,342,342,DESCRIPTIVE_SMALL_N
5,BASE__RIDGE,300_PLUS,1_9,mse,25,0.8077988162240385,25,25,55,55,49,49,125,125,153,153,DESCRIPTIVE_SMALL_N
5,BASE__RIDGE,300_PLUS,1_9,pa,8,0.4945684523809524,25,8,55,38,49,37,125,125,153,153,DESCRIPTIVE_SMALL_N
5,BASE__RIDGE,300_PLUS,1_9,als_mae,25,0.7028892702586822,25,25,55,55,49,49,125,125,153,153,DESCRIPTIVE_SMALL_N
5,BASE__RIDGE,300_PLUS,1_9,als_order,8,0.6085419210419211,25,8,55,38,49,37,125,125,153,153,DESCRIPTIVE_SMALL_N
5,BASE__RIDGE,300_PLUS,10_49,mse,29,0.970241360281022,29,29,46,46,37,37,23,23,30,30,DESCRIPTIVE_SMALL_N
5,BASE__RIDGE,300_PLUS,10_49,pa,7,0.6857142857142858,29,7,46,22,37,20,23,23,30,28,DESCRIPTIVE_SMALL_N
5,BASE__RIDGE,300_PLUS,10_49,als_mae,29,0.4760483601585245,29,29,46,46,37,37,23,23,30,30,DESCRIPTIVE_SMALL_N
5,BASE__RIDGE,300_PLUS,10_49,als_order,9,0.6518518518518519,29,9,46,26,37,24,23,23,30,30,DESCRIPTIVE_SMALL_N
5,BASE__RIDGE,300_PLUS,50_PLUS,mse,65,0.8588287947417804,65,65,216,216,159,159,442,442,599,599,DESCRIPTIVE
5,BASE__RIDGE,300_PLUS,50_PLUS,pa,33,0.576537048236113,65,33,216,174,159,140,442,442,599,585,DESCRIPTIVE
5,BASE__RIDGE,300_PLUS,50_PLUS,als_mae,65,0.5488563262207656,65,65,216,216,159,159,442,442,599,599,DESCRIPTIVE
5,BASE__RIDGE,300_PLUS,50_PLUS,als_order,40,0.6265710678210679,65,40,216,191,159,150,442,442,599,599,DESCRIPTIVE
5,BASE__GBT,0,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,BASE__GBT,0,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,BASE__GBT,0,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,BASE__GBT,0,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,BASE__GBT,0,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,BASE__GBT,0,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,BASE__GBT,0,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
5,BASE__GBT,0,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
