k,method,cohort,metric,users,mean,ci95_low,ci95_high,users_total,users_valid,observations_total,observations_valid,movies_total,movies_valid,comparable_pairs_total,comparable_pairs_valid,reference_pairs_total,reference_pairs_valid,status
30,BASE__FM,common_k30,als_order,74,0.6500940597627548,0.5737591475302768,0.7227829862232328,113,74,450,411,309,298,1651,1651,2137,2137,DESCRIPTIVE
30,BASE__FM,common_k30,outside_scale,113,0.0,0.0,0.0,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,BASE__GBT,eligible_k,mse,113,0.7074602213217185,0.5456389067728601,0.8856856021238394,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,BASE__GBT,eligible_k,mae,113,0.6268076272682095,0.5451142452866137,0.7110210675554237,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,BASE__GBT,eligible_k,pa,68,0.6222650073178714,0.5377455877685373,0.7048690002612458,113,68,450,396,309,289,1651,1651,2137,2124,DESCRIPTIVE
30,BASE__GBT,eligible_k,als_mae,113,0.35453769903899096,0.30343272841683444,0.41212156746831297,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,BASE__GBT,eligible_k,als_order,74,0.7161948307992932,0.6489521919897173,0.7796285166480399,113,74,450,411,309,298,1651,1651,2137,2137,DESCRIPTIVE
30,BASE__GBT,eligible_k,outside_scale,113,0.0,0.0,0.0,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,BASE__GBT,common_k30,mse,113,0.7074602213217185,0.5456389067728601,0.8856856021238394,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,BASE__GBT,common_k30,mae,113,0.6268076272682095,0.5451142452866137,0.7110210675554237,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,BASE__GBT,common_k30,pa,68,0.6222650073178714,0.5377455877685373,0.7048690002612458,113,68,450,396,309,289,1651,1651,2137,2124,DESCRIPTIVE
30,BASE__GBT,common_k30,als_mae,113,0.35453769903899096,0.30343272841683444,0.41212156746831297,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,BASE__GBT,common_k30,als_order,74,0.7161948307992932,0.6489521919897173,0.7796285166480399,113,74,450,411,309,298,1651,1651,2137,2137,DESCRIPTIVE
30,BASE__GBT,common_k30,outside_scale,113,0.0,0.0,0.0,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,BASE__RIDGE,eligible_k,mse,113,0.8161866931309175,0.6393729819008171,1.010116845056284,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,BASE__RIDGE,eligible_k,mae,113,0.6798531471864809,0.594216063555406,0.7690503409252961,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,BASE__RIDGE,eligible_k,pa,68,0.59113098683091,0.5034272582528148,0.6754919214771907,113,68,450,396,309,289,1651,1651,2137,2124,DESCRIPTIVE
30,BASE__RIDGE,eligible_k,als_mae,113,0.4084487792266808,0.3555418466710966,0.4684456508629399,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,BASE__RIDGE,eligible_k,als_order,74,0.6881228703405851,0.6197917303858818,0.7526270309168381,113,74,450,411,309,298,1651,1651,2137,2137,DESCRIPTIVE
30,BASE__RIDGE,eligible_k,outside_scale,113,0.0,0.0,0.0,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,BASE__RIDGE,common_k30,mse,113,0.8161866931309175,0.6393729819008171,1.010116845056284,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,BASE__RIDGE,common_k30,mae,113,0.6798531471864809,0.594216063555406,0.7690503409252961,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,BASE__RIDGE,common_k30,pa,68,0.59113098683091,0.5034272582528148,0.6754919214771907,113,68,450,396,309,289,1651,1651,2137,2124,DESCRIPTIVE
30,BASE__RIDGE,common_k30,als_mae,113,0.4084487792266808,0.3555418466710966,0.4684456508629399,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,BASE__RIDGE,common_k30,als_order,74,0.6881228703405851,0.6197917303858818,0.7526270309168381,113,74,450,411,309,298,1651,1651,2137,2137,DESCRIPTIVE
30,BASE__RIDGE,common_k30,outside_scale,113,0.0,0.0,0.0,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_ITEM__FM,eligible_k,mse,113,0.7138296008152897,0.5540597791190897,0.8889147110126445,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_ITEM__FM,eligible_k,mae,113,0.6288894918880266,0.5504614196525969,0.712281311834098,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_ITEM__FM,eligible_k,pa,68,0.6234229693405637,0.5368844010312792,0.7068111916003402,113,68,450,396,309,289,1651,1651,2137,2124,DESCRIPTIVE
30,CROWD_ITEM__FM,eligible_k,als_mae,113,0.3299718491868993,0.2857145518095837,0.379064532604073,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_ITEM__FM,eligible_k,als_order,74,0.7038234934786659,0.6357486555977936,0.7677471626825074,113,74,450,411,309,298,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_ITEM__FM,eligible_k,outside_scale,113,0.0,0.0,0.0,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_ITEM__FM,common_k30,mse,113,0.7138296008152897,0.5540597791190897,0.8889147110126445,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_ITEM__FM,common_k30,mae,113,0.6288894918880266,0.5504614196525969,0.712281311834098,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_ITEM__FM,common_k30,pa,68,0.6234229693405637,0.5368844010312792,0.7068111916003402,113,68,450,396,309,289,1651,1651,2137,2124,DESCRIPTIVE
30,CROWD_ITEM__FM,common_k30,als_mae,113,0.3299718491868993,0.2857145518095837,0.379064532604073,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_ITEM__FM,common_k30,als_order,74,0.7038234934786659,0.6357486555977936,0.7677471626825074,113,74,450,411,309,298,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_ITEM__FM,common_k30,outside_scale,113,0.0,0.0,0.0,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_ITEM__GBT,eligible_k,mse,113,0.7197863231359239,0.5613223492734744,0.8942160889489685,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_ITEM__GBT,eligible_k,mae,113,0.6273003765305116,0.5468728076837083,0.7112586071966869,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_ITEM__GBT,eligible_k,pa,68,0.6742377088854241,0.5919479406937174,0.7531626636208374,113,68,450,396,309,289,1651,1651,2137,2124,DESCRIPTIVE
30,CROWD_ITEM__GBT,eligible_k,als_mae,113,0.3252047510394935,0.2817868249255914,0.37588440854470584,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_ITEM__GBT,eligible_k,als_order,74,0.7228388817807345,0.6497818839126309,0.7908358158510288,113,74,450,411,309,298,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_ITEM__GBT,eligible_k,outside_scale,113,0.0,0.0,0.0,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_ITEM__GBT,common_k30,mse,113,0.7197863231359239,0.5613223492734744,0.8942160889489685,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_ITEM__GBT,common_k30,mae,113,0.6273003765305116,0.5468728076837083,0.7112586071966869,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_ITEM__GBT,common_k30,pa,68,0.6742377088854241,0.5919479406937174,0.7531626636208374,113,68,450,396,309,289,1651,1651,2137,2124,DESCRIPTIVE
30,CROWD_ITEM__GBT,common_k30,als_mae,113,0.3252047510394935,0.2817868249255914,0.37588440854470584,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_ITEM__GBT,common_k30,als_order,74,0.7228388817807345,0.6497818839126309,0.7908358158510288,113,74,450,411,309,298,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_ITEM__GBT,common_k30,outside_scale,113,0.0,0.0,0.0,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_ITEM__RIDGE,eligible_k,mse,113,0.8066206325929515,0.6307334021964492,1.0042296844553282,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_ITEM__RIDGE,eligible_k,mae,113,0.6782579611367092,0.5942793559322167,0.7668308219972017,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_ITEM__RIDGE,eligible_k,pa,68,0.6294248774492165,0.543178122183042,0.7113854032454595,113,68,450,396,309,289,1651,1651,2137,2124,DESCRIPTIVE
30,CROWD_ITEM__RIDGE,eligible_k,als_mae,113,0.38835433526021,0.3371295349827285,0.4470762333391643,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_ITEM__RIDGE,eligible_k,als_order,74,0.7447169615526614,0.6806308339865642,0.8036785090994015,113,74,450,411,309,298,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_ITEM__RIDGE,eligible_k,outside_scale,113,0.0,0.0,0.0,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_ITEM__RIDGE,common_k30,mse,113,0.8066206325929515,0.6307334021964492,1.0042296844553282,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_ITEM__RIDGE,common_k30,mae,113,0.6782579611367092,0.5942793559322167,0.7668308219972017,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_ITEM__RIDGE,common_k30,pa,68,0.6294248774492165,0.543178122183042,0.7113854032454595,113,68,450,396,309,289,1651,1651,2137,2124,DESCRIPTIVE
30,CROWD_ITEM__RIDGE,common_k30,als_mae,113,0.38835433526021,0.3371295349827285,0.4470762333391643,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_ITEM__RIDGE,common_k30,als_order,74,0.7447169615526614,0.6806308339865642,0.8036785090994015,113,74,450,411,309,298,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_ITEM__RIDGE,common_k30,outside_scale,113,0.0,0.0,0.0,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_RESPONSE__FM,eligible_k,mse,113,0.6727550803542821,0.5246571895049976,0.837010097169284,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_RESPONSE__FM,eligible_k,mae,113,0.6069100884288722,0.5300578059401536,0.6869876646887276,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_RESPONSE__FM,eligible_k,pa,68,0.7076174440875153,0.6284963272699203,0.7823839040862008,113,68,450,396,309,289,1651,1651,2137,2124,DESCRIPTIVE
30,CROWD_RESPONSE__FM,eligible_k,als_mae,113,0.29235948015415364,0.2515669119737388,0.33851916287947115,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_RESPONSE__FM,eligible_k,als_order,74,0.7659603997501225,0.7051098260779632,0.8223385141353364,113,74,450,411,309,298,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_RESPONSE__FM,eligible_k,outside_scale,113,0.0,0.0,0.0,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_RESPONSE__FM,common_k30,mse,113,0.6727550803542821,0.5246571895049976,0.837010097169284,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_RESPONSE__FM,common_k30,mae,113,0.6069100884288722,0.5300578059401536,0.6869876646887276,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_RESPONSE__FM,common_k30,pa,68,0.7076174440875153,0.6284963272699203,0.7823839040862008,113,68,450,396,309,289,1651,1651,2137,2124,DESCRIPTIVE
30,CROWD_RESPONSE__FM,common_k30,als_mae,113,0.29235948015415364,0.2515669119737388,0.33851916287947115,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_RESPONSE__FM,common_k30,als_order,74,0.7659603997501225,0.7051098260779632,0.8223385141353364,113,74,450,411,309,298,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_RESPONSE__FM,common_k30,outside_scale,113,0.0,0.0,0.0,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_RESPONSE__GBT,eligible_k,mse,113,0.7100854327870979,0.5528714205385067,0.8853264011845167,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_RESPONSE__GBT,eligible_k,mae,113,0.6224319667923162,0.5414319919748919,0.7072955267991003,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_RESPONSE__GBT,eligible_k,pa,68,0.7063774436067726,0.629610261625127,0.7787209309123833,113,68,450,396,309,289,1651,1651,2137,2124,DESCRIPTIVE
30,CROWD_RESPONSE__GBT,eligible_k,als_mae,113,0.3328194599491575,0.2873419090676141,0.3847344205682867,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_RESPONSE__GBT,eligible_k,als_order,74,0.7977600045551365,0.7412788375592636,0.8495428694997661,113,74,450,411,309,298,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_RESPONSE__GBT,eligible_k,outside_scale,113,0.0,0.0,0.0,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_RESPONSE__GBT,common_k30,mse,113,0.7100854327870979,0.5528714205385067,0.8853264011845167,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_RESPONSE__GBT,common_k30,mae,113,0.6224319667923162,0.5414319919748919,0.7072955267991003,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_RESPONSE__GBT,common_k30,pa,68,0.7063774436067726,0.629610261625127,0.7787209309123833,113,68,450,396,309,289,1651,1651,2137,2124,DESCRIPTIVE
30,CROWD_RESPONSE__GBT,common_k30,als_mae,113,0.3328194599491575,0.2873419090676141,0.3847344205682867,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_RESPONSE__GBT,common_k30,als_order,74,0.7977600045551365,0.7412788375592636,0.8495428694997661,113,74,450,411,309,298,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_RESPONSE__GBT,common_k30,outside_scale,113,0.0,0.0,0.0,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_RESPONSE__RIDGE,eligible_k,mse,113,0.8574952594543604,0.6584196250769718,1.0907781100497256,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_RESPONSE__RIDGE,eligible_k,mae,113,0.6986007990610013,0.6134478898695254,0.7905829324448966,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_RESPONSE__RIDGE,eligible_k,pa,68,0.593094202984811,0.5076520983626673,0.6764692320928181,113,68,450,396,309,289,1651,1651,2137,2124,DESCRIPTIVE
30,CROWD_RESPONSE__RIDGE,eligible_k,als_mae,113,0.4351770890067489,0.37728592396905647,0.5014782741415337,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_RESPONSE__RIDGE,eligible_k,als_order,74,0.6861939683947798,0.6180544154060889,0.7516564721331455,113,74,450,411,309,298,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_RESPONSE__RIDGE,eligible_k,outside_scale,113,0.0,0.0,0.0,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_RESPONSE__RIDGE,common_k30,mse,113,0.8574952594543604,0.6584196250769718,1.0907781100497256,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_RESPONSE__RIDGE,common_k30,mae,113,0.6986007990610013,0.6134478898695254,0.7905829324448966,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_RESPONSE__RIDGE,common_k30,pa,68,0.593094202984811,0.5076520983626673,0.6764692320928181,113,68,450,396,309,289,1651,1651,2137,2124,DESCRIPTIVE
30,CROWD_RESPONSE__RIDGE,common_k30,als_mae,113,0.4351770890067489,0.37728592396905647,0.5014782741415337,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_RESPONSE__RIDGE,common_k30,als_order,74,0.6861939683947798,0.6180544154060889,0.7516564721331455,113,74,450,411,309,298,1651,1651,2137,2137,DESCRIPTIVE
30,CROWD_RESPONSE__RIDGE,common_k30,outside_scale,113,0.0,0.0,0.0,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,SUPPORT__FM,eligible_k,mse,113,0.734066618570897,0.5700739624000124,0.9128056915309736,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,SUPPORT__FM,eligible_k,mae,113,0.6370751566338189,0.5573915536989017,0.721576121322662,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,SUPPORT__FM,eligible_k,pa,68,0.5955256716316311,0.5067050580026777,0.6825930715721039,113,68,450,396,309,289,1651,1651,2137,2124,DESCRIPTIVE
30,SUPPORT__FM,eligible_k,als_mae,113,0.34716893710828667,0.3015183483143662,0.3981501571775008,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,SUPPORT__FM,eligible_k,als_order,74,0.6712871759017803,0.5976967351003862,0.7405580118270281,113,74,450,411,309,298,1651,1651,2137,2137,DESCRIPTIVE
30,SUPPORT__FM,eligible_k,outside_scale,113,0.0,0.0,0.0,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,SUPPORT__FM,common_k30,mse,113,0.734066618570897,0.5700739624000124,0.9128056915309736,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,SUPPORT__FM,common_k30,mae,113,0.6370751566338189,0.5573915536989017,0.721576121322662,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,SUPPORT__FM,common_k30,pa,68,0.5955256716316311,0.5067050580026777,0.6825930715721039,113,68,450,396,309,289,1651,1651,2137,2124,DESCRIPTIVE
30,SUPPORT__FM,common_k30,als_mae,113,0.34716893710828667,0.3015183483143662,0.3981501571775008,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,SUPPORT__FM,common_k30,als_order,74,0.6712871759017803,0.5976967351003862,0.7405580118270281,113,74,450,411,309,298,1651,1651,2137,2137,DESCRIPTIVE
30,SUPPORT__FM,common_k30,outside_scale,113,0.0,0.0,0.0,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,SUPPORT__GBT,eligible_k,mse,113,0.7370751665340818,0.5685398847135522,0.9189973873761035,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,SUPPORT__GBT,eligible_k,mae,113,0.6376635296721471,0.5547602082487761,0.7234505374567511,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,SUPPORT__GBT,eligible_k,pa,68,0.5947894643764383,0.5086070187030982,0.6800316632585297,113,68,450,396,309,289,1651,1651,2137,2124,DESCRIPTIVE
30,SUPPORT__GBT,eligible_k,als_mae,113,0.35494283115822395,0.3041184921638343,0.412942370398891,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,SUPPORT__GBT,eligible_k,als_order,74,0.6554439139969904,0.5823257991691054,0.7250284579075147,113,74,450,411,309,298,1651,1651,2137,2137,DESCRIPTIVE
30,SUPPORT__GBT,eligible_k,outside_scale,113,0.0,0.0,0.0,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,SUPPORT__GBT,common_k30,mse,113,0.7370751665340818,0.5685398847135522,0.9189973873761035,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,SUPPORT__GBT,common_k30,mae,113,0.6376635296721471,0.5547602082487761,0.7234505374567511,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,SUPPORT__GBT,common_k30,pa,68,0.5947894643764383,0.5086070187030982,0.6800316632585297,113,68,450,396,309,289,1651,1651,2137,2124,DESCRIPTIVE
30,SUPPORT__GBT,common_k30,als_mae,113,0.35494283115822395,0.3041184921638343,0.412942370398891,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,SUPPORT__GBT,common_k30,als_order,74,0.6554439139969904,0.5823257991691054,0.7250284579075147,113,74,450,411,309,298,1651,1651,2137,2137,DESCRIPTIVE
30,SUPPORT__GBT,common_k30,outside_scale,113,0.0,0.0,0.0,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,SUPPORT__RIDGE,eligible_k,mse,113,0.842748550708047,0.6615342358997208,1.042133331438551,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,SUPPORT__RIDGE,eligible_k,mae,113,0.6916479748310123,0.6049917294892521,0.7823080392180327,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,SUPPORT__RIDGE,eligible_k,pa,68,0.5848811432710677,0.49726958261083215,0.6689116998722959,113,68,450,396,309,289,1651,1651,2137,2124,DESCRIPTIVE
30,SUPPORT__RIDGE,eligible_k,als_mae,113,0.42107542298927697,0.36799066974494116,0.4812253589564966,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,SUPPORT__RIDGE,eligible_k,als_order,74,0.6872380892157769,0.6198270877682642,0.7508212819407037,113,74,450,411,309,298,1651,1651,2137,2137,DESCRIPTIVE
30,SUPPORT__RIDGE,eligible_k,outside_scale,113,0.0,0.0,0.0,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,SUPPORT__RIDGE,common_k30,mse,113,0.842748550708047,0.6615342358997208,1.042133331438551,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,SUPPORT__RIDGE,common_k30,mae,113,0.6916479748310123,0.6049917294892521,0.7823080392180327,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,SUPPORT__RIDGE,common_k30,pa,68,0.5848811432710677,0.49726958261083215,0.6689116998722959,113,68,450,396,309,289,1651,1651,2137,2124,DESCRIPTIVE
30,SUPPORT__RIDGE,common_k30,als_mae,113,0.42107542298927697,0.36799066974494116,0.4812253589564966,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
30,SUPPORT__RIDGE,common_k30,als_order,74,0.6872380892157769,0.6198270877682642,0.7508212819407037,113,74,450,411,309,298,1651,1651,2137,2137,DESCRIPTIVE
30,SUPPORT__RIDGE,common_k30,outside_scale,113,0.0,0.0,0.0,113,113,450,450,309,309,1651,1651,2137,2137,DESCRIPTIVE
