level,method,k,activity,support,metric,users,observed_pairs_all_cell_users,unique_movies,comparable_rating_pairs,mean,status
100,FM,5,100_299,50_PLUS,pa,39,697,566,18807,0.5842795434604939,DESCRIPTIVE
100,FM,5,300_PLUS,0,mse,68,509,396,5206,0.7441456803305174,DESCRIPTIVE
100,FM,5,300_PLUS,0,pa,48,509,396,5206,0.5806240474991714,DESCRIPTIVE
100,FM,5,300_PLUS,1_9,mse,66,655,547,13602,0.758137009037149,DESCRIPTIVE
100,FM,5,300_PLUS,1_9,pa,43,655,547,13602,0.5591218445323745,DESCRIPTIVE
100,FM,5,300_PLUS,10_49,mse,85,743,513,6510,0.812482685811025,DESCRIPTIVE
100,FM,5,300_PLUS,10_49,pa,69,743,513,6510,0.5618517386473998,DESCRIPTIVE
100,FM,5,300_PLUS,50_PLUS,mse,107,2253,1638,45123,0.6775006389996598,DESCRIPTIVE
100,FM,5,300_PLUS,50_PLUS,pa,92,2253,1638,45123,0.5736997505973007,DESCRIPTIVE
100,FM,10,0,0,mse,0,0,0,0,,NO_DATA
100,FM,10,0,0,pa,0,0,0,0,,NO_DATA
100,FM,10,0,1_9,mse,0,0,0,0,,NO_DATA
100,FM,10,0,1_9,pa,0,0,0,0,,NO_DATA
100,FM,10,0,10_49,mse,0,0,0,0,,NO_DATA
100,FM,10,0,10_49,pa,0,0,0,0,,NO_DATA
100,FM,10,0,50_PLUS,mse,0,0,0,0,,NO_DATA
100,FM,10,0,50_PLUS,pa,0,0,0,0,,NO_DATA
100,FM,10,1_9,0,mse,0,0,0,0,,NO_DATA
100,FM,10,1_9,0,pa,0,0,0,0,,NO_DATA
100,FM,10,1_9,1_9,mse,0,0,0,0,,NO_DATA
100,FM,10,1_9,1_9,pa,0,0,0,0,,NO_DATA
100,FM,10,1_9,10_49,mse,0,0,0,0,,NO_DATA
100,FM,10,1_9,10_49,pa,0,0,0,0,,NO_DATA
100,FM,10,1_9,50_PLUS,mse,0,0,0,0,,NO_DATA
100,FM,10,1_9,50_PLUS,pa,0,0,0,0,,NO_DATA
100,FM,10,10_29,0,mse,0,0,0,0,,NO_DATA
100,FM,10,10_29,0,pa,0,0,0,0,,NO_DATA
100,FM,10,10_29,1_9,mse,0,0,0,0,,NO_DATA
100,FM,10,10_29,1_9,pa,0,0,0,0,,NO_DATA
100,FM,10,10_29,10_49,mse,0,0,0,0,,NO_DATA
100,FM,10,10_29,10_49,pa,0,0,0,0,,NO_DATA
100,FM,10,10_29,50_PLUS,mse,3,66,62,761,0.4433176089750977,DESCRIPTIVE_SMALL_N
100,FM,10,10_29,50_PLUS,pa,3,66,62,761,0.5856338481338481,DESCRIPTIVE_SMALL_N
100,FM,10,30_99,0,mse,9,30,25,77,0.736539892553632,DESCRIPTIVE_SMALL_N
100,FM,10,30_99,0,pa,5,30,25,77,0.750625,DESCRIPTIVE_SMALL_N
100,FM,10,30_99,1_9,mse,7,14,14,10,1.5779908491505363,DESCRIPTIVE_SMALL_N
100,FM,10,30_99,1_9,pa,3,14,14,10,0.39999999999999997,DESCRIPTIVE_SMALL_N
100,FM,10,30_99,10_49,mse,12,35,33,98,0.9833005228835221,DESCRIPTIVE_SMALL_N
100,FM,10,30_99,10_49,pa,6,35,33,98,0.47439024390243906,DESCRIPTIVE_SMALL_N
100,FM,10,30_99,50_PLUS,mse,24,457,365,8907,0.7848785333120526,DESCRIPTIVE_SMALL_N
100,FM,10,30_99,50_PLUS,pa,22,457,365,8907,0.5202924232995558,DESCRIPTIVE_SMALL_N
100,FM,10,100_299,0,mse,18,66,59,271,0.6716668851667876,DESCRIPTIVE_SMALL_N
100,FM,10,100_299,0,pa,8,66,59,271,0.47977053140096615,DESCRIPTIVE_SMALL_N
100,FM,10,100_299,1_9,mse,15,71,67,275,1.3180646123060806,DESCRIPTIVE_SMALL_N
100,FM,10,100_299,1_9,pa,7,71,67,275,0.5099864376683582,DESCRIPTIVE_SMALL_N
100,FM,10,100_299,10_49,mse,20,92,75,299,0.6613586479521424,DESCRIPTIVE_SMALL_N
100,FM,10,100_299,10_49,pa,15,92,75,299,0.6129358384458078,DESCRIPTIVE_SMALL_N
100,FM,10,100_299,50_PLUS,mse,46,697,566,18807,0.6966884080766359,DESCRIPTIVE
100,FM,10,100_299,50_PLUS,pa,39,697,566,18807,0.5883315640391549,DESCRIPTIVE
100,FM,10,300_PLUS,0,mse,68,509,396,5206,0.7199586337358033,DESCRIPTIVE
100,FM,10,300_PLUS,0,pa,48,509,396,5206,0.6058726617209641,DESCRIPTIVE
100,FM,10,300_PLUS,1_9,mse,66,655,547,13602,0.72545446940955,DESCRIPTIVE
100,FM,10,300_PLUS,1_9,pa,43,655,547,13602,0.5855347248207414,DESCRIPTIVE
100,FM,10,300_PLUS,10_49,mse,85,743,513,6510,0.809357104524301,DESCRIPTIVE
100,FM,10,300_PLUS,10_49,pa,69,743,513,6510,0.5529326024284906,DESCRIPTIVE
100,FM,10,300_PLUS,50_PLUS,mse,107,2253,1638,45123,0.6619167769386091,DESCRIPTIVE
100,FM,10,300_PLUS,50_PLUS,pa,92,2253,1638,45123,0.5851178452543746,DESCRIPTIVE
100,FM,30,0,0,mse,0,0,0,0,,NO_DATA
100,FM,30,0,0,pa,0,0,0,0,,NO_DATA
100,FM,30,0,1_9,mse,0,0,0,0,,NO_DATA
100,FM,30,0,1_9,pa,0,0,0,0,,NO_DATA
100,FM,30,0,10_49,mse,0,0,0,0,,NO_DATA
100,FM,30,0,10_49,pa,0,0,0,0,,NO_DATA
100,FM,30,0,50_PLUS,mse,0,0,0,0,,NO_DATA
100,FM,30,0,50_PLUS,pa,0,0,0,0,,NO_DATA
100,FM,30,1_9,0,mse,0,0,0,0,,NO_DATA
100,FM,30,1_9,0,pa,0,0,0,0,,NO_DATA
100,FM,30,1_9,1_9,mse,0,0,0,0,,NO_DATA
100,FM,30,1_9,1_9,pa,0,0,0,0,,NO_DATA
100,FM,30,1_9,10_49,mse,0,0,0,0,,NO_DATA
100,FM,30,1_9,10_49,pa,0,0,0,0,,NO_DATA
100,FM,30,1_9,50_PLUS,mse,0,0,0,0,,NO_DATA
100,FM,30,1_9,50_PLUS,pa,0,0,0,0,,NO_DATA
100,FM,30,10_29,0,mse,0,0,0,0,,NO_DATA
100,FM,30,10_29,0,pa,0,0,0,0,,NO_DATA
100,FM,30,10_29,1_9,mse,0,0,0,0,,NO_DATA
100,FM,30,10_29,1_9,pa,0,0,0,0,,NO_DATA
100,FM,30,10_29,10_49,mse,0,0,0,0,,NO_DATA
100,FM,30,10_29,10_49,pa,0,0,0,0,,NO_DATA
100,FM,30,10_29,50_PLUS,mse,0,0,0,0,,NO_DATA
100,FM,30,10_29,50_PLUS,pa,0,0,0,0,,NO_DATA
100,FM,30,30_99,0,mse,9,30,25,77,0.6773332562596716,DESCRIPTIVE_SMALL_N
100,FM,30,30_99,0,pa,5,30,25,77,0.735,DESCRIPTIVE_SMALL_N
100,FM,30,30_99,1_9,mse,7,14,14,10,1.5224092301064915,DESCRIPTIVE_SMALL_N
100,FM,30,30_99,1_9,pa,3,14,14,10,0.4666666666666666,DESCRIPTIVE_SMALL_N
100,FM,30,30_99,10_49,mse,12,35,33,98,0.9031924880296769,DESCRIPTIVE_SMALL_N
100,FM,30,30_99,10_49,pa,6,35,33,98,0.4344173441734418,DESCRIPTIVE_SMALL_N
100,FM,30,30_99,50_PLUS,mse,24,457,365,8907,0.6383751454904487,DESCRIPTIVE_SMALL_N
100,FM,30,30_99,50_PLUS,pa,22,457,365,8907,0.5866853995520471,DESCRIPTIVE_SMALL_N
100,FM,30,100_299,0,mse,18,66,59,271,0.6282645583086145,DESCRIPTIVE_SMALL_N
100,FM,30,100_299,0,pa,8,66,59,271,0.6243961352657005,DESCRIPTIVE_SMALL_N
100,FM,30,100_299,1_9,mse,15,71,67,275,1.318331290501315,DESCRIPTIVE_SMALL_N
100,FM,30,100_299,1_9,pa,7,71,67,275,0.49926037953044705,DESCRIPTIVE_SMALL_N
100,FM,30,100_299,10_49,mse,20,92,75,299,0.6292546578997225,DESCRIPTIVE_SMALL_N
100,FM,30,100_299,10_49,pa,15,92,75,299,0.5907058054987503,DESCRIPTIVE_SMALL_N
100,FM,30,100_299,50_PLUS,mse,46,697,566,18807,0.6347508467801798,DESCRIPTIVE
100,FM,30,100_299,50_PLUS,pa,39,697,566,18807,0.5804958989239759,DESCRIPTIVE
100,FM,30,300_PLUS,0,mse,68,509,396,5206,0.7169267546508142,DESCRIPTIVE
100,FM,30,300_PLUS,0,pa,48,509,396,5206,0.5781116450763276,DESCRIPTIVE
100,FM,30,300_PLUS,1_9,mse,66,655,547,13602,0.6868110792978537,DESCRIPTIVE
100,FM,30,300_PLUS,1_9,pa,43,655,547,13602,0.6156288649295804,DESCRIPTIVE
100,FM,30,300_PLUS,10_49,mse,85,743,513,6510,0.7893552245556708,DESCRIPTIVE
100,FM,30,300_PLUS,10_49,pa,69,743,513,6510,0.5583358712299203,DESCRIPTIVE
100,FM,30,300_PLUS,50_PLUS,mse,107,2253,1638,45123,0.6367085360412589,DESCRIPTIVE
100,FM,30,300_PLUS,50_PLUS,pa,92,2253,1638,45123,0.58656208110306,DESCRIPTIVE
100,ALS_FM,0,0,0,mse,38,207,173,2304,1.6902477119814618,DESCRIPTIVE
100,ALS_FM,0,0,0,pa,17,207,173,2304,0.6694265507229584,DESCRIPTIVE_SMALL_N
100,ALS_FM,0,0,1_9,mse,34,487,446,35482,1.2677658387808972,DESCRIPTIVE
100,ALS_FM,0,0,1_9,pa,14,487,446,35482,0.5403647094486208,DESCRIPTIVE_SMALL_N
100,ALS_FM,0,0,10_49,mse,47,832,638,51867,1.0994037891317208,DESCRIPTIVE
100,ALS_FM,0,0,10_49,pa,32,832,638,51867,0.5905818896317487,DESCRIPTIVE
100,ALS_FM,0,0,50_PLUS,mse,84,11603,3293,2564251,1.0028259208574324,DESCRIPTIVE
100,ALS_FM,0,0,50_PLUS,pa,84,11603,3293,2564251,0.5783854545041466,DESCRIPTIVE
100,ALS_FM,0,1_9,0,mse,0,0,0,0,,NO_DATA
100,ALS_FM,0,1_9,0,pa,0,0,0,0,,NO_DATA
100,ALS_FM,0,1_9,1_9,mse,0,0,0,0,,NO_DATA
100,ALS_FM,0,1_9,1_9,pa,0,0,0,0,,NO_DATA
100,ALS_FM,0,1_9,10_49,mse,0,0,0,0,,NO_DATA
100,ALS_FM,0,1_9,10_49,pa,0,0,0,0,,NO_DATA
100,ALS_FM,0,1_9,50_PLUS,mse,1,143,143,8012,0.9144449052271592,DESCRIPTIVE_SMALL_N
100,ALS_FM,0,1_9,50_PLUS,pa,1,143,143,8012,0.5662755866200699,DESCRIPTIVE_SMALL_N
100,ALS_FM,0,10_29,0,mse,0,0,0,0,,NO_DATA
100,ALS_FM,0,10_29,0,pa,0,0,0,0,,NO_DATA
100,ALS_FM,0,10_29,1_9,mse,0,0,0,0,,NO_DATA
100,ALS_FM,0,10_29,1_9,pa,0,0,0,0,,NO_DATA
100,ALS_FM,0,10_29,10_49,mse,0,0,0,0,,NO_DATA
100,ALS_FM,0,10_29,10_49,pa,0,0,0,0,,NO_DATA
100,ALS_FM,0,10_29,50_PLUS,mse,3,66,62,761,0.5016601223280387,DESCRIPTIVE_SMALL_N
100,ALS_FM,0,10_29,50_PLUS,pa,3,66,62,761,0.43048584298584297,DESCRIPTIVE_SMALL_N
100,ALS_FM,0,30_99,0,mse,9,30,25,77,0.7928610784443433,DESCRIPTIVE_SMALL_N
100,ALS_FM,0,30_99,0,pa,5,30,25,77,0.7318749999999999,DESCRIPTIVE_SMALL_N
100,ALS_FM,0,30_99,1_9,mse,7,14,14,10,1.3470941518794537,DESCRIPTIVE_SMALL_N
100,ALS_FM,0,30_99,1_9,pa,3,14,14,10,0.4666666666666666,DESCRIPTIVE_SMALL_N
100,ALS_FM,0,30_99,10_49,mse,12,35,33,98,0.9818713652991224,DESCRIPTIVE_SMALL_N
100,ALS_FM,0,30_99,10_49,pa,6,35,33,98,0.4703252032520326,DESCRIPTIVE_SMALL_N
100,ALS_FM,0,30_99,50_PLUS,mse,24,457,365,8907,0.8425408846946612,DESCRIPTIVE_SMALL_N
100,ALS_FM,0,30_99,50_PLUS,pa,22,457,365,8907,0.5233390744315777,DESCRIPTIVE_SMALL_N
100,ALS_FM,0,100_299,0,mse,18,66,59,271,0.7235406914233696,DESCRIPTIVE_SMALL_N
100,ALS_FM,0,100_299,0,pa,8,66,59,271,0.6742149758454106,DESCRIPTIVE_SMALL_N
100,ALS_FM,0,100_299,1_9,mse,15,71,67,275,1.5120671374141386,DESCRIPTIVE_SMALL_N
100,ALS_FM,0,100_299,1_9,pa,7,71,67,275,0.49806456359344586,DESCRIPTIVE_SMALL_N
100,ALS_FM,0,100_299,10_49,mse,20,92,75,299,0.7859084575266405,DESCRIPTIVE_SMALL_N
100,ALS_FM,0,100_299,10_49,pa,15,92,75,299,0.5241939331970007,DESCRIPTIVE_SMALL_N
100,ALS_FM,0,100_299,50_PLUS,mse,46,697,566,18807,0.7374927755737104,DESCRIPTIVE
100,ALS_FM,0,100_299,50_PLUS,pa,39,697,566,18807,0.5831132728708825,DESCRIPTIVE
100,ALS_FM,0,300_PLUS,0,mse,68,509,396,5206,0.8889066147235486,DESCRIPTIVE
100,ALS_FM,0,300_PLUS,0,pa,48,509,396,5206,0.5576967609896702,DESCRIPTIVE
100,ALS_FM,0,300_PLUS,1_9,mse,66,655,547,13602,0.8799630192336851,DESCRIPTIVE
100,ALS_FM,0,300_PLUS,1_9,pa,43,655,547,13602,0.59969339405981,DESCRIPTIVE
100,ALS_FM,0,300_PLUS,10_49,mse,85,743,513,6510,1.0144613420923903,DESCRIPTIVE
100,ALS_FM,0,300_PLUS,10_49,pa,69,743,513,6510,0.5607281365603698,DESCRIPTIVE
100,ALS_FM,0,300_PLUS,50_PLUS,mse,107,2253,1638,45123,0.799274417070301,DESCRIPTIVE
100,ALS_FM,0,300_PLUS,50_PLUS,pa,92,2253,1638,45123,0.5748107619797533,DESCRIPTIVE
100,ALS_FM,1,0,0,mse,0,0,0,0,,NO_DATA
100,ALS_FM,1,0,0,pa,0,0,0,0,,NO_DATA
100,ALS_FM,1,0,1_9,mse,0,0,0,0,,NO_DATA
100,ALS_FM,1,0,1_9,pa,0,0,0,0,,NO_DATA
100,ALS_FM,1,0,10_49,mse,0,0,0,0,,NO_DATA
100,ALS_FM,1,0,10_49,pa,0,0,0,0,,NO_DATA
100,ALS_FM,1,0,50_PLUS,mse,0,0,0,0,,NO_DATA
100,ALS_FM,1,0,50_PLUS,pa,0,0,0,0,,NO_DATA
100,ALS_FM,1,1_9,0,mse,0,0,0,0,,NO_DATA
100,ALS_FM,1,1_9,0,pa,0,0,0,0,,NO_DATA
100,ALS_FM,1,1_9,1_9,mse,0,0,0,0,,NO_DATA
100,ALS_FM,1,1_9,1_9,pa,0,0,0,0,,NO_DATA
100,ALS_FM,1,1_9,10_49,mse,0,0,0,0,,NO_DATA
100,ALS_FM,1,1_9,10_49,pa,0,0,0,0,,NO_DATA
100,ALS_FM,1,1_9,50_PLUS,mse,1,143,143,8012,0.925898428221192,DESCRIPTIVE_SMALL_N
100,ALS_FM,1,1_9,50_PLUS,pa,1,143,143,8012,0.5961058412381428,DESCRIPTIVE_SMALL_N
100,ALS_FM,1,10_29,0,mse,0,0,0,0,,NO_DATA
100,ALS_FM,1,10_29,0,pa,0,0,0,0,,NO_DATA
100,ALS_FM,1,10_29,1_9,mse,0,0,0,0,,NO_DATA
100,ALS_FM,1,10_29,1_9,pa,0,0,0,0,,NO_DATA
100,ALS_FM,1,10_29,10_49,mse,0,0,0,0,,NO_DATA
100,ALS_FM,1,10_29,10_49,pa,0,0,0,0,,NO_DATA
100,ALS_FM,1,10_29,50_PLUS,mse,3,66,62,761,0.6128250244652181,DESCRIPTIVE_SMALL_N
100,ALS_FM,1,10_29,50_PLUS,pa,3,66,62,761,0.5521021021021021,DESCRIPTIVE_SMALL_N
100,ALS_FM,1,30_99,0,mse,9,30,25,77,0.6150779168383977,DESCRIPTIVE_SMALL_N
100,ALS_FM,1,30_99,0,pa,5,30,25,77,0.7224999999999999,DESCRIPTIVE_SMALL_N
100,ALS_FM,1,30_99,1_9,mse,7,14,14,10,2.1683289637833036,DESCRIPTIVE_SMALL_N
100,ALS_FM,1,30_99,1_9,pa,3,14,14,10,0.4222222222222222,DESCRIPTIVE_SMALL_N
100,ALS_FM,1,30_99,10_49,mse,12,35,33,98,1.1981597316079822,DESCRIPTIVE_SMALL_N
100,ALS_FM,1,30_99,10_49,pa,6,35,33,98,0.5962059620596206,DESCRIPTIVE_SMALL_N
100,ALS_FM,1,30_99,50_PLUS,mse,24,457,365,8907,1.19590503969059,DESCRIPTIVE_SMALL_N
100,ALS_FM,1,30_99,50_PLUS,pa,22,457,365,8907,0.5825084685540237,DESCRIPTIVE_SMALL_N
100,ALS_FM,1,100_299,0,mse,18,66,59,271,0.6990187285190783,DESCRIPTIVE_SMALL_N
100,ALS_FM,1,100_299,0,pa,8,66,59,271,0.5486111111111112,DESCRIPTIVE_SMALL_N
100,ALS_FM,1,100_299,1_9,mse,15,71,67,275,1.2822376930367936,DESCRIPTIVE_SMALL_N
100,ALS_FM,1,100_299,1_9,pa,7,71,67,275,0.5773836441128264,DESCRIPTIVE_SMALL_N
100,ALS_FM,1,100_299,10_49,mse,20,92,75,299,0.8235660458949212,DESCRIPTIVE_SMALL_N
100,ALS_FM,1,100_299,10_49,pa,15,92,75,299,0.559672659622813,DESCRIPTIVE_SMALL_N
100,ALS_FM,1,100_299,50_PLUS,mse,46,697,566,18807,0.8703109336370819,DESCRIPTIVE
100,ALS_FM,1,100_299,50_PLUS,pa,39,697,566,18807,0.5684624659407554,DESCRIPTIVE
100,ALS_FM,1,300_PLUS,0,mse,68,509,396,5206,0.8091686876446826,DESCRIPTIVE
100,ALS_FM,1,300_PLUS,0,pa,48,509,396,5206,0.5675534887440026,DESCRIPTIVE
100,ALS_FM,1,300_PLUS,1_9,mse,66,655,547,13602,0.8298069478882483,DESCRIPTIVE
100,ALS_FM,1,300_PLUS,1_9,pa,43,655,547,13602,0.568833924561695,DESCRIPTIVE
100,ALS_FM,1,300_PLUS,10_49,mse,85,743,513,6510,0.8457816283561589,DESCRIPTIVE
100,ALS_FM,1,300_PLUS,10_49,pa,69,743,513,6510,0.5910954871466323,DESCRIPTIVE
100,ALS_FM,1,300_PLUS,50_PLUS,mse,107,2253,1638,45123,0.7054864930306766,DESCRIPTIVE
100,ALS_FM,1,300_PLUS,50_PLUS,pa,92,2253,1638,45123,0.5908288925164237,DESCRIPTIVE
100,ALS_FM,5,0,0,mse,0,0,0,0,,NO_DATA
100,ALS_FM,5,0,0,pa,0,0,0,0,,NO_DATA
100,ALS_FM,5,0,1_9,mse,0,0,0,0,,NO_DATA
100,ALS_FM,5,0,1_9,pa,0,0,0,0,,NO_DATA
100,ALS_FM,5,0,10_49,mse,0,0,0,0,,NO_DATA
100,ALS_FM,5,0,10_49,pa,0,0,0,0,,NO_DATA
100,ALS_FM,5,0,50_PLUS,mse,0,0,0,0,,NO_DATA
100,ALS_FM,5,0,50_PLUS,pa,0,0,0,0,,NO_DATA
100,ALS_FM,5,1_9,0,mse,0,0,0,0,,NO_DATA
100,ALS_FM,5,1_9,0,pa,0,0,0,0,,NO_DATA
100,ALS_FM,5,1_9,1_9,mse,0,0,0,0,,NO_DATA
100,ALS_FM,5,1_9,1_9,pa,0,0,0,0,,NO_DATA
100,ALS_FM,5,1_9,10_49,mse,0,0,0,0,,NO_DATA
100,ALS_FM,5,1_9,10_49,pa,0,0,0,0,,NO_DATA
100,ALS_FM,5,1_9,50_PLUS,mse,0,0,0,0,,NO_DATA
100,ALS_FM,5,1_9,50_PLUS,pa,0,0,0,0,,NO_DATA
100,ALS_FM,5,10_29,0,mse,0,0,0,0,,NO_DATA
100,ALS_FM,5,10_29,0,pa,0,0,0,0,,NO_DATA
100,ALS_FM,5,10_29,1_9,mse,0,0,0,0,,NO_DATA
100,ALS_FM,5,10_29,1_9,pa,0,0,0,0,,NO_DATA
100,ALS_FM,5,10_29,10_49,mse,0,0,0,0,,NO_DATA
100,ALS_FM,5,10_29,10_49,pa,0,0,0,0,,NO_DATA
100,ALS_FM,5,10_29,50_PLUS,mse,3,66,62,761,0.5110603394250233,DESCRIPTIVE_SMALL_N
100,ALS_FM,5,10_29,50_PLUS,pa,3,66,62,761,0.45402724152724155,DESCRIPTIVE_SMALL_N
100,ALS_FM,5,30_99,0,mse,9,30,25,77,0.7412080548820115,DESCRIPTIVE_SMALL_N
100,ALS_FM,5,30_99,0,pa,5,30,25,77,0.735,DESCRIPTIVE_SMALL_N
100,ALS_FM,5,30_99,1_9,mse,7,14,14,10,1.6247803810191588,DESCRIPTIVE_SMALL_N
100,ALS_FM,5,30_99,1_9,pa,3,14,14,10,0.37777777777777777,DESCRIPTIVE_SMALL_N
100,ALS_FM,5,30_99,10_49,mse,12,35,33,98,0.9089045853318997,DESCRIPTIVE_SMALL_N
100,ALS_FM,5,30_99,10_49,pa,6,35,33,98,0.5598915989159893,DESCRIPTIVE_SMALL_N
100,ALS_FM,5,30_99,50_PLUS,mse,24,457,365,8907,0.7890999415520948,DESCRIPTIVE_SMALL_N
100,ALS_FM,5,30_99,50_PLUS,pa,22,457,365,8907,0.5850202072266071,DESCRIPTIVE_SMALL_N
100,ALS_FM,5,100_299,0,mse,18,66,59,271,0.7172903376881702,DESCRIPTIVE_SMALL_N
100,ALS_FM,5,100_299,0,pa,8,66,59,271,0.49245169082125606,DESCRIPTIVE_SMALL_N
100,ALS_FM,5,100_299,1_9,mse,15,71,67,275,1.4024055253040468,DESCRIPTIVE_SMALL_N
100,ALS_FM,5,100_299,1_9,pa,7,71,67,275,0.5788363424522464,DESCRIPTIVE_SMALL_N
100,ALS_FM,5,100_299,10_49,mse,20,92,75,299,0.6148169002122035,DESCRIPTIVE_SMALL_N
100,ALS_FM,5,100_299,10_49,pa,15,92,75,299,0.6574352419904568,DESCRIPTIVE_SMALL_N
100,ALS_FM,5,100_299,50_PLUS,mse,46,697,566,18807,0.7155159565867999,DESCRIPTIVE
100,ALS_FM,5,100_299,50_PLUS,pa,39,697,566,18807,0.5993529656999445,DESCRIPTIVE
100,ALS_FM,5,300_PLUS,0,mse,68,509,396,5206,0.7441456803305174,DESCRIPTIVE
100,ALS_FM,5,300_PLUS,0,pa,48,509,396,5206,0.5806240474991714,DESCRIPTIVE
100,ALS_FM,5,300_PLUS,1_9,mse,66,655,547,13602,0.761059302882778,DESCRIPTIVE
100,ALS_FM,5,300_PLUS,1_9,pa,43,655,547,13602,0.6241583665997195,DESCRIPTIVE
100,ALS_FM,5,300_PLUS,10_49,mse,85,743,513,6510,0.717943967584948,DESCRIPTIVE
100,ALS_FM,5,300_PLUS,10_49,pa,69,743,513,6510,0.5730862273384464,DESCRIPTIVE
100,ALS_FM,5,300_PLUS,50_PLUS,mse,107,2253,1638,45123,0.6238333342189821,DESCRIPTIVE
100,ALS_FM,5,300_PLUS,50_PLUS,pa,92,2253,1638,45123,0.6146087328354822,DESCRIPTIVE
100,ALS_FM,10,0,0,mse,0,0,0,0,,NO_DATA
100,ALS_FM,10,0,0,pa,0,0,0,0,,NO_DATA
100,ALS_FM,10,0,1_9,mse,0,0,0,0,,NO_DATA
100,ALS_FM,10,0,1_9,pa,0,0,0,0,,NO_DATA
100,ALS_FM,10,0,10_49,mse,0,0,0,0,,NO_DATA
100,ALS_FM,10,0,10_49,pa,0,0,0,0,,NO_DATA
100,ALS_FM,10,0,50_PLUS,mse,0,0,0,0,,NO_DATA
100,ALS_FM,10,0,50_PLUS,pa,0,0,0,0,,NO_DATA
100,ALS_FM,10,1_9,0,mse,0,0,0,0,,NO_DATA
100,ALS_FM,10,1_9,0,pa,0,0,0,0,,NO_DATA
100,ALS_FM,10,1_9,1_9,mse,0,0,0,0,,NO_DATA
100,ALS_FM,10,1_9,1_9,pa,0,0,0,0,,NO_DATA
100,ALS_FM,10,1_9,10_49,mse,0,0,0,0,,NO_DATA
100,ALS_FM,10,1_9,10_49,pa,0,0,0,0,,NO_DATA
100,ALS_FM,10,1_9,50_PLUS,mse,0,0,0,0,,NO_DATA
100,ALS_FM,10,1_9,50_PLUS,pa,0,0,0,0,,NO_DATA
100,ALS_FM,10,10_29,0,mse,0,0,0,0,,NO_DATA
100,ALS_FM,10,10_29,0,pa,0,0,0,0,,NO_DATA
100,ALS_FM,10,10_29,1_9,mse,0,0,0,0,,NO_DATA
100,ALS_FM,10,10_29,1_9,pa,0,0,0,0,,NO_DATA
100,ALS_FM,10,10_29,10_49,mse,0,0,0,0,,NO_DATA
100,ALS_FM,10,10_29,10_49,pa,0,0,0,0,,NO_DATA
100,ALS_FM,10,10_29,50_PLUS,mse,3,66,62,761,0.5149565419589095,DESCRIPTIVE_SMALL_N
100,ALS_FM,10,10_29,50_PLUS,pa,3,66,62,761,0.584041184041184,DESCRIPTIVE_SMALL_N
100,ALS_FM,10,30_99,0,mse,9,30,25,77,0.736539892553632,DESCRIPTIVE_SMALL_N
100,ALS_FM,10,30_99,0,pa,5,30,25,77,0.750625,DESCRIPTIVE_SMALL_N
100,ALS_FM,10,30_99,1_9,mse,7,14,14,10,1.644978609380479,DESCRIPTIVE_SMALL_N
100,ALS_FM,10,30_99,1_9,pa,3,14,14,10,0.37777777777777777,DESCRIPTIVE_SMALL_N
100,ALS_FM,10,30_99,10_49,mse,12,35,33,98,0.8840682890923413,DESCRIPTIVE_SMALL_N
100,ALS_FM,10,30_99,10_49,pa,6,35,33,98,0.5598915989159893,DESCRIPTIVE_SMALL_N
100,ALS_FM,10,30_99,50_PLUS,mse,24,457,365,8907,0.7314219413576596,DESCRIPTIVE_SMALL_N
100,ALS_FM,10,30_99,50_PLUS,pa,22,457,365,8907,0.5887120820065441,DESCRIPTIVE_SMALL_N
100,ALS_FM,10,100_299,0,mse,18,66,59,271,0.6716668851667876,DESCRIPTIVE_SMALL_N
100,ALS_FM,10,100_299,0,pa,8,66,59,271,0.47977053140096615,DESCRIPTIVE_SMALL_N
100,ALS_FM,10,100_299,1_9,mse,15,71,67,275,1.2181460307018608,DESCRIPTIVE_SMALL_N
100,ALS_FM,10,100_299,1_9,pa,7,71,67,275,0.5728009050214601,DESCRIPTIVE_SMALL_N
100,ALS_FM,10,100_299,10_49,mse,20,92,75,299,0.5907628460333639,DESCRIPTIVE_SMALL_N
100,ALS_FM,10,100_299,10_49,pa,15,92,75,299,0.6522808736650761,DESCRIPTIVE_SMALL_N
100,ALS_FM,10,100_299,50_PLUS,mse,46,697,566,18807,0.6762657830728456,DESCRIPTIVE
100,ALS_FM,10,100_299,50_PLUS,pa,39,697,566,18807,0.5970542889873693,DESCRIPTIVE
100,ALS_FM,10,300_PLUS,0,mse,68,509,396,5206,0.7199586337358033,DESCRIPTIVE
100,ALS_FM,10,300_PLUS,0,pa,48,509,396,5206,0.6058726617209641,DESCRIPTIVE
100,ALS_FM,10,300_PLUS,1_9,mse,66,655,547,13602,0.7159846324249285,DESCRIPTIVE
100,ALS_FM,10,300_PLUS,1_9,pa,43,655,547,13602,0.6416594940558361,DESCRIPTIVE
100,ALS_FM,10,300_PLUS,10_49,mse,85,743,513,6510,0.7005235465037319,DESCRIPTIVE
100,ALS_FM,10,300_PLUS,10_49,pa,69,743,513,6510,0.564325141230759,DESCRIPTIVE
100,ALS_FM,10,300_PLUS,50_PLUS,mse,107,2253,1638,45123,0.5876908531011393,DESCRIPTIVE
100,ALS_FM,10,300_PLUS,50_PLUS,pa,92,2253,1638,45123,0.6190428659207022,DESCRIPTIVE
100,ALS_FM,30,0,0,mse,0,0,0,0,,NO_DATA
