role,k,activity,item_support,method,users,mse,mse_users,mse_low,mse_high,mae,mae_users,mae_low,mae_high,pair_accuracy,pair_accuracy_users,pair_accuracy_low,pair_accuracy_high,direct_rate,direct_rate_users,direct_rate_low,direct_rate_high,movies,rating_pairs,round_rating_instances,status,mse_status,mae_status,pair_accuracy_status,direct_rate_status
validation,10,30_99,0,ALS_FM,57,1.0179042585123244,57,0.8609453316875295,1.1803689811174256,0.8090594882211125,57,0.7303231330032626,0.8916081661826435,0.5555826086713067,51,0.49681003062371104,0.6113129801188508,0.0,57,0.0,0.0,833,1391,3932,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,30_99,0,RIDGE,57,0.9940651272977907,57,0.8176679520333274,1.1920699234891583,0.804945202386024,57,0.7297805989238453,0.8851028841092076,0.541979139341392,51,0.4783461256027909,0.6044098693488595,0.0,57,0.0,0.0,833,1391,3932,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,30_99,0,GBT,57,0.9117428047661004,57,0.7377804347852651,1.1042467163323066,0.748071899075116,57,0.6695584802216182,0.8331835320268477,0.5137108752986107,51,0.4620685441432021,0.5633627149687112,0.0,57,0.0,0.0,833,1391,3932,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,30_99,1_9,ALS,47,1.718995530966656,47,1.3602238171316419,2.114512766845718,1.0660830482016102,47,0.9419125798990169,1.2139473748390752,0.5435711342853068,31,0.471026354952565,0.6153684417989919,1.0,47,1.0,1.0,477,565,1218,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,30_99,1_9,FM,47,1.1645436066269006,47,0.8171851966078175,1.5712184088761483,0.826953918804316,47,0.7019500655773391,0.9693912764730795,0.5431623038098993,31,0.4480104505659905,0.6302209228751555,1.0,47,1.0,1.0,477,565,1218,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,30_99,1_9,ALS_FM,47,1.1185726796186182,47,0.8173777003496544,1.4913125688942803,0.8232852125963839,47,0.7002153424924186,0.9495806509079578,0.5688584609904646,31,0.48157244349916806,0.6511000705117992,1.0,47,1.0,1.0,477,565,1218,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,30_99,1_9,RIDGE,47,1.3588645151459116,47,0.9577156564479037,1.867265588392464,0.9287455869380068,47,0.7922374632519423,1.0771101512458274,0.5091201092054581,31,0.4183100867945484,0.598459157134023,1.0,47,1.0,1.0,477,565,1218,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,30_99,1_9,GBT,47,1.206949764625112,47,0.8041967685927345,1.6897318100979104,0.8282433500948335,47,0.6867244727483371,0.9959091820263338,0.5266518688805114,31,0.4450412910093294,0.604080760595998,1.0,47,1.0,1.0,477,565,1218,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,30_99,10_49,ALS,54,0.8625523769356596,54,0.7109159978820606,1.0341000835356688,0.7454483691174132,54,0.6618791044243741,0.8293397067852719,0.6149768326791666,41,0.5660924010761961,0.6668443998508232,1.0,54,1.0,1.0,554,965,2374,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,30_99,10_49,FM,54,0.8950022825133906,54,0.6364151645728179,1.268240998348898,0.7208231960130289,54,0.626908753624529,0.8370362769461808,0.5938377318189989,41,0.5304316150378068,0.6583703354332824,1.0,54,1.0,1.0,554,965,2374,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,30_99,10_49,ALS_FM,54,0.7859654165300268,54,0.5640600965073983,1.0969344015590905,0.6821189559452573,54,0.5910307826422373,0.7984348675766112,0.6246771809907974,41,0.5603864107660448,0.6878983188650344,1.0,54,1.0,1.0,554,965,2374,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,30_99,10_49,RIDGE,54,1.0277770949339642,54,0.7356498264551339,1.4344586949491984,0.8033021238736355,54,0.7053521746834766,0.9219996950334003,0.5617032718216072,41,0.48927575002341983,0.6343483749216479,1.0,54,1.0,1.0,554,965,2374,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,30_99,10_49,GBT,54,0.8774353010717166,54,0.6420621330599028,1.200655982989858,0.7135723350554849,54,0.62237423482737,0.8236201668583303,0.5833958030854401,41,0.516639799562823,0.6475804540558769,1.0,54,1.0,1.0,554,965,2374,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,30_99,50_PLUS,ALS,56,1.0110504109217882,56,0.7662391748827077,1.3278678479606518,0.7793327504201929,56,0.6871923058601782,0.8822907637513233,0.5675794828412891,50,0.5231972004232034,0.6089267789332399,1.0,56,1.0,1.0,620,1885,5373,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,30_99,50_PLUS,FM,56,0.9143645929940716,56,0.7276629741798367,1.1525520252777735,0.7557433844939049,56,0.6809273758173199,0.8469208351729494,0.5715931369607361,50,0.5299300605204877,0.6150820161269381,1.0,56,1.0,1.0,620,1885,5373,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,30_99,50_PLUS,ALS_FM,56,0.8459880373462256,56,0.6905570634451268,1.0194253253680954,0.7303699085624314,56,0.6555814702213613,0.810238174538137,0.5803749060598311,50,0.5427274409907431,0.6199780588869017,1.0,56,1.0,1.0,620,1885,5373,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,30_99,50_PLUS,RIDGE,56,1.0673155379130592,56,0.7950636732972659,1.4786987400858789,0.8258642472094687,56,0.7351676995049083,0.9416591852655286,0.5610482441083363,50,0.515036346505238,0.6079393349788916,1.0,56,1.0,1.0,620,1885,5373,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,30_99,50_PLUS,GBT,56,0.9596675354622908,56,0.7025448384504235,1.3382472042410734,0.7397010672608655,56,0.6499774321200419,0.8579353632786142,0.569961839543871,50,0.5236479311162398,0.6159857623535432,1.0,56,1.0,1.0,620,1885,5373,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,100_299,ALL,ALS,78,1.0889985966047913,78,0.910346141528019,1.295833607118344,0.8183241597263414,78,0.750283176844623,0.8926615630208118,0.5354288393912582,75,0.5076361611975321,0.5628673126557503,0.6193883333949067,78,0.5792937384549289,0.6592628086102343,3074,7091,21273,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,100_299,ALL,FM,78,0.9352201099984006,78,0.7951615090406434,1.0941172408546194,0.7572369376640841,78,0.7001853488335271,0.817187935587616,0.5528862391394398,75,0.5148169684568066,0.5921627243461013,0.6193883333949067,78,0.5763015874418712,0.6604968379427674,3074,7091,21273,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,100_299,ALL,ALS_FM,78,0.9043458851933218,78,0.7756369920500539,1.048178443611273,0.7535751887918932,78,0.6986624851091355,0.809552393351414,0.5584842906300554,75,0.5213628478501091,0.5944159094558882,0.6193883333949067,78,0.5786583129697578,0.6584940972503893,3074,7091,21273,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,100_299,ALL,RIDGE,78,1.0236113944703202,78,0.8518536527213338,1.2143951490770828,0.7948936647945853,78,0.7283490098685357,0.8649452514305832,0.5793973246664587,75,0.5360824065601317,0.6182101526543196,0.6193883333949067,78,0.5765940293099844,0.6634141403035405,3074,7091,21273,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,100_299,ALL,GBT,78,0.9008139402391065,78,0.7619285378637645,1.0588622035671083,0.7362947553792538,78,0.6764938503670007,0.7981494337232006,0.5593352163355899,75,0.527783344302794,0.5914070008135662,0.6193883333949067,78,0.5797780275925494,0.6600688824122198,3074,7091,21273,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,100_299,0,ALS,74,1.0240266017364366,74,0.8224144352809319,1.2690258293245849,0.7867366380180041,74,0.6990482254596934,0.8751608618428998,0.5,65,0.5,0.5,0.0,74,0.0,0.0,1271,2588,7299,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,100_299,0,FM,74,1.0924091038825128,74,0.9009285998374008,1.3407993054794534,0.8462114602407942,74,0.7711973654643621,0.9301941722253442,0.5852964394863781,65,0.54815885875744,0.6251737597849121,0.0,74,0.0,0.0,1271,2588,7299,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,100_299,0,ALS_FM,74,1.0924091038825128,74,0.8923225872383342,1.3464871080669774,0.8462114602407942,74,0.7676426598471034,0.9311227546980463,0.5852964394863781,65,0.5487458613237166,0.6246529540732363,0.0,74,0.0,0.0,1271,2588,7299,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,100_299,0,RIDGE,74,1.1962085578582824,74,0.9261702342977548,1.5513647907816832,0.8698840295890933,74,0.7755135850751907,0.971374909774276,0.5808130935532769,65,0.5314292354666436,0.6274309553338564,0.0,74,0.0,0.0,1271,2588,7299,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,100_299,0,GBT,74,1.0463397560898955,74,0.8320982498482008,1.3175642108846255,0.8102963287792375,74,0.7310730958758436,0.8979945150015074,0.5588149542721218,65,0.522619019096441,0.5933054665797698,0.0,74,0.0,0.0,1271,2588,7299,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,100_299,1_9,ALS,61,1.583655162609355,61,1.2524679924106725,1.9546379437539598,0.9830986215988551,61,0.8710601611865898,1.1060780348668484,0.5189051672305746,47,0.45721651096729743,0.5777944543041468,1.0,61,1.0,1.0,864,1301,2898,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,100_299,1_9,FM,61,0.9999061878261178,61,0.7182775996708316,1.3931627586025679,0.7615845885146472,61,0.6511974736819574,0.8853363206274713,0.48526159458186097,47,0.4103518207318161,0.5623083615272636,1.0,61,1.0,1.0,864,1301,2898,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,100_299,1_9,ALS_FM,61,0.9680811302287349,61,0.7166427840953037,1.3319587141116154,0.7659555897909354,61,0.6653378817918559,0.8816645205338893,0.5176870331321148,47,0.44680582662585355,0.5876399261951226,1.0,61,1.0,1.0,864,1301,2898,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,100_299,1_9,RIDGE,61,1.0669647610415702,61,0.7391027382404625,1.4994887006322883,0.7902546460601124,61,0.6768949695952302,0.9218371526322249,0.5380348728444471,47,0.4617065291436886,0.6167999378318982,1.0,61,1.0,1.0,864,1301,2898,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,100_299,1_9,GBT,61,0.9764844008064445,61,0.6912942288206245,1.3942753388734057,0.7501429932913436,61,0.6443785149300236,0.8737448912331571,0.5280228345417824,47,0.46461508922451483,0.5904089424370424,1.0,61,1.0,1.0,864,1301,2898,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,100_299,10_49,ALS,68,1.100113218300079,68,0.8660548082934343,1.362109954007098,0.8240681400564563,68,0.7318496042002665,0.920616464588242,0.5968749774250347,52,0.5447033862699644,0.6432461749852342,1.0,68,1.0,1.0,809,1793,4414,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,100_299,10_49,FM,68,0.7976945105396563,68,0.6134373573671338,0.9878461465403757,0.6760360619112171,68,0.5937656892699749,0.7591101805830867,0.5831892143631485,52,0.5248316213158976,0.6422407041619619,1.0,68,1.0,1.0,809,1793,4414,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,100_299,10_49,ALS_FM,68,0.7661850374742127,68,0.6141590651324988,0.938628227354602,0.6754376482473435,68,0.5963437226467772,0.7576198577711704,0.6191707934430836,52,0.5624984141490744,0.6751834093887277,1.0,68,1.0,1.0,809,1793,4414,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,100_299,10_49,RIDGE,68,0.9095710586412238,68,0.6987624517106545,1.1640048372772338,0.7219274172023986,68,0.6268529137569543,0.8169061602037123,0.627334428249891,52,0.56361907834927,0.6883143780000162,1.0,68,1.0,1.0,809,1793,4414,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,100_299,10_49,GBT,68,0.7788006647078649,68,0.6099324144277898,0.9676785230710838,0.6580982457680564,68,0.5759592091421063,0.7406128241083214,0.6287786405019005,52,0.5770697088779372,0.6785807160128409,1.0,68,1.0,1.0,809,1793,4414,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,100_299,50_PLUS,ALS,71,1.0295636016214533,71,0.8063828243645726,1.2804904860484079,0.7850267369677344,71,0.7016958061807796,0.876516850463515,0.5918457920906837,62,0.5451897293399223,0.6400936617212113,1.0,71,1.0,1.0,669,2355,6662,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,100_299,50_PLUS,FM,71,0.8959853063412236,71,0.7065533735023847,1.1332210699175693,0.7249908867401652,71,0.6475359826795073,0.8119126365526802,0.5276444051033391,62,0.47235493012988405,0.5787238629227909,1.0,71,1.0,1.0,669,2355,6662,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,100_299,50_PLUS,ALS_FM,71,0.8369020205560315,71,0.6538037598995028,1.0611084091905423,0.7082822895884433,71,0.635414987564333,0.7883771180776759,0.5634646289093099,62,0.5100900914942892,0.6157563844021825,1.0,71,1.0,1.0,669,2355,6662,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,100_299,50_PLUS,RIDGE,71,1.0076427019005754,71,0.7857916746983007,1.2435205857768599,0.7837166701707269,71,0.695116192501489,0.8796578568013043,0.5374439957879603,62,0.48875552192713057,0.5913968578199148,1.0,71,1.0,1.0,669,2355,6662,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,100_299,50_PLUS,GBT,71,0.8896271803047713,71,0.7015587344584434,1.1123673392420963,0.7221013512277916,71,0.6443872569776189,0.8023546678077661,0.5211013618417584,62,0.47390082469415357,0.5662683838147786,1.0,71,1.0,1.0,669,2355,6662,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,300_PLUS,ALL,ALS,160,1.0352002696195108,160,0.9354853819353525,1.1449529358253803,0.7876040076780526,160,0.7454873854224568,0.8278205845345961,0.5505507535018903,160,0.5381637604628267,0.5638433338820605,0.478539348082502,160,0.44918244115923267,0.5075353367251415,21309,37856,113568,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,300_PLUS,ALL,FM,160,0.9103174051779253,160,0.8257118573756562,0.9986068371838472,0.7384970267641909,160,0.7015263552692481,0.775962326597533,0.5672816323863497,160,0.5499869771244431,0.5829463493461701,0.478539348082502,160,0.4493511134598532,0.5069618186767493,21309,37856,113568,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,300_PLUS,ALL,ALS_FM,160,0.8903559291054904,160,0.8110640227391065,0.9784871508608095,0.7361134599342426,160,0.7002901470261367,0.7727846898471235,0.5779087739692255,160,0.56193997804039,0.5938317580180035,0.478539348082502,160,0.45075109520862805,0.5063172484924805,21309,37856,113568,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,300_PLUS,ALL,RIDGE,160,0.9266884523357405,160,0.8326970885123536,1.0274858129203748,0.7396151812609533,160,0.701123622998416,0.7804116377115619,0.5731051491168098,160,0.556121039031795,0.5894618737518766,0.478539348082502,160,0.4510223923541918,0.5072056004151778,21309,37856,113568,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,300_PLUS,ALL,GBT,160,0.8572070904418172,160,0.7732376341737178,0.9484671267587905,0.7072723326011331,160,0.6704216797244985,0.744154630909457,0.5754855778866826,160,0.5621045889190316,0.5898807667768471,0.478539348082502,160,0.45001001551413206,0.5068949059759401,21309,37856,113568,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,300_PLUS,0,ALS,159,0.8512357715156379,159,0.7533465573505194,0.9487328027388181,0.7128901651983538,159,0.6706586837713556,0.7570485294986905,0.5,154,0.5,0.5,0.0,159,0.0,0.0,17661,27208,77274,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,300_PLUS,0,FM,159,0.9335383024027029,159,0.8452800337135762,1.0326826124057358,0.7595464061979917,159,0.7183052806611888,0.803396821743508,0.5635327304077923,154,0.5422174460690978,0.585638255911591,0.0,159,0.0,0.0,17661,27208,77274,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,300_PLUS,0,ALS_FM,159,0.9335383024027029,159,0.8456906788462737,1.0302927865194764,0.7595464061979917,159,0.7169076424350387,0.8007444902721321,0.5635327304077923,154,0.5407033381652362,0.5852502242939525,0.0,159,0.0,0.0,17661,27208,77274,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,300_PLUS,0,RIDGE,159,0.9071771685710734,159,0.8078444876072065,1.0028142013400605,0.7318454785888081,159,0.6915367518764569,0.7728911259223795,0.5769015045679424,154,0.5535087034926859,0.600711458873022,0.0,159,0.0,0.0,17661,27208,77274,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,300_PLUS,0,GBT,159,0.853283979875454,159,0.7617700052821145,0.9430400769025996,0.7088765201638266,159,0.6696926639867061,0.7504104425341351,0.5620663574367657,154,0.5426077259010308,0.5806686795734488,0.0,159,0.0,0.0,17661,27208,77274,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,300_PLUS,1_9,ALS,151,1.4668091110175394,151,1.2878422255790132,1.6624702411345595,0.9513616334725187,151,0.8906025772702605,1.015590678672777,0.5917774403924017,135,0.5658448601691412,0.6175965115804348,1.0,151,1.0,1.0,3859,7209,15149,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,300_PLUS,1_9,FM,151,0.8582282574379544,151,0.7617669497791144,0.9574572998524993,0.7236442873228873,151,0.6761514550312752,0.7725261951337469,0.5808934701550729,135,0.5530527106812513,0.6082943409195466,1.0,151,1.0,1.0,3859,7209,15149,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,300_PLUS,1_9,ALS_FM,151,0.8142356783689706,151,0.7213516472446334,0.9060980187976163,0.7116974816100058,151,0.6631500651490511,0.7600228315605793,0.6070064552091294,135,0.5835779028209489,0.6322771233838707,1.0,151,1.0,1.0,3859,7209,15149,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,300_PLUS,1_9,RIDGE,151,0.9291588697933151,151,0.8138087045623581,1.04728285497565,0.7508277068404761,151,0.7025116919675886,0.7996058767326893,0.5856855619711233,135,0.5546153990585564,0.6146601599107958,1.0,151,1.0,1.0,3859,7209,15149,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,300_PLUS,1_9,GBT,151,0.8236781955761767,151,0.7324486458713511,0.9228599673612864,0.7050496597751069,151,0.6567664269925895,0.7498167955387625,0.5682907493634799,135,0.5404282258528961,0.5952116555113479,1.0,151,1.0,1.0,3859,7209,15149,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,300_PLUS,10_49,ALS,152,1.0633425217925814,152,0.9051301871867565,1.2446768740292173,0.8027286533501948,152,0.7416909300985146,0.8736873868862091,0.6116294232908709,142,0.5769180124332741,0.6446559432735977,1.0,152,1.0,1.0,1465,4413,10632,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,300_PLUS,10_49,FM,152,0.8944451924393256,152,0.7203431198130853,1.0957112356565708,0.7007564802067232,152,0.6422323861448374,0.7642636402664875,0.5789235664480067,142,0.5446992727426676,0.613815454267989,1.0,152,1.0,1.0,1465,4413,10632,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,300_PLUS,10_49,ALS_FM,152,0.8246896934560718,152,0.6761492078321099,1.0009784752549125,0.6822017636593404,152,0.624008155192643,0.7511774684184478,0.602014995970366,142,0.5675238154050272,0.6353718006935563,1.0,152,1.0,1.0,1465,4413,10632,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,300_PLUS,10_49,RIDGE,152,0.9923552387338413,152,0.8176863080617278,1.2111327118896293,0.7421870357983538,152,0.680046110010159,0.8100287739597652,0.601604476904068,142,0.5652538455688767,0.6373802267403847,1.0,152,1.0,1.0,1465,4413,10632,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,300_PLUS,10_49,GBT,152,0.8904254085713218,152,0.7195316816822862,1.0829191070955504,0.6951053764102852,152,0.6353211847831647,0.7651479573000036,0.5697366600844803,142,0.5361788377592578,0.6024805616159095,1.0,152,1.0,1.0,1465,4413,10632,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,300_PLUS,50_PLUS,ALS,150,1.07648319331919,150,0.9317685078451449,1.226822405225665,0.8043782020527842,150,0.7460714887136769,0.8682121943879268,0.599170748866736,136,0.5705451893429988,0.627628591446931,1.0,150,1.0,1.0,848,3769,10513,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,10,300_PLUS,50_PLUS,FM,150,0.7718469089797505,150,0.6702134429087185,0.8844820679156332,0.662191936143675,150,0.6135922591060349,0.710841453826907,0.5888615051380638,136,0.557741928052601,0.6216914623032989,1.0,150,1.0,1.0,848,3769,10513,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
